TOKEN	NE-COARSE-LIT	NE-COARSE-METO
,	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2ffm9jmr%2fpages%2f1/142,1874,706,48/full/0/default.jpg
und	O	O
die	O	O
der	O	O
Finanzen	O	O
Hrn	B-pers	O
.	I-pers	O
Norbert	I-pers	O
Metz	I-pers	O
.	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2ffm9jmr%2fpages%2f1/145,1924,844,49/full/0/default.jpg
2	O	O
.	O	O
Die	O	O
Genetal	B-loc	O
-	O	O
Administration	O	O
der	O	O
öffentlichen	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2ffm9jmr%2fpages%2f1/102,1972,886,53/full/0/default.jpg
Staats	O	O
-	O	O
und	O	O
Gemeindebauten	O	O
und	O	O
der	O	O
Militär	O	O
-	O	O
Ange	O	O
»	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2ffm9jmr%2fpages%2f1/102,2023,887,60/full/0/default.jpg
legenheiten	O	O
ist	O	O
vorläufig	O	O
in	O	O
der	O	O
Art	O	O
geseilt	O	O
,	O	O
daß	O	O
vor	O	O
»	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2ffm9jmr%2fpages%2f1/103,2075,887,58/full/0/default.jpg
läusig	O	O
die	O	O
General	O	O
-	O	O
Administration	O	O
der	O	O
öffentlichen	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2ffm9jmr%2fpages%2f1/102,2123,888,53/full/0/default.jpg
Bauten	O	O
mit	O	O
der	O	O
bei	O	O
}	O	O
Inneren	O	O
,	O	O
«	O	O
nd	O	O
die	O	O
der	O	O
Militär	O	O
«	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2ffm9jmr%2fpages%2f1/103,2174,829,60/full/0/default.jpg
Angelegenheiten	O	O
mit	O	O
der	O	O
der	O	O
Finanzen	O	O
vereinigt	O	O
ist	O	O
.	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2ffm9jmr%2fpages%2f1/146,2226,844,50/full/0/default.jpg
3	O	O
.	O	O
Auch	O	O
ist	O	O
vorläufig	O	O
der	O	O
öffentliche	O	O
Unterricht	O	O
von	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2ffm9jmr%2fpages%2f1/101,2272,888,49/full/0/default.jpg
der	O	O
General	O	O
-	O	O
Administration	O	O
des	O	O
Inneren	O	O
getrennt	O	O
und	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2ffm9jmr%2fpages%2f1/102,2319,888,50/full/0/default.jpg
mit	O	O
der	O	O
der	O	O
auswärtigen	O	O
Angelegenheiten	O	O
,	O	O
der	O	O
Justiz	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2ffm9jmr%2fpages%2f1/102,2374,420,48/full/0/default.jpg
und	O	O
der	O	O
Culte	O	O
verbunden	O	O
.	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2ffm9jmr%2fpages%2f1/340,2420,647,51/full/0/default.jpg
Der	O	O
einstweilige	O	O
Gcneral	O	O
»	O	O
Administrator	O	O
,	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2ffm9jmr%2fpages%2f1/401,2470,378,58/full/0/default.jpg
Präsident	B-pers	O
des	I-pers	O
Conseils	I-pers	O
,	I-pers	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2ffm9jmr%2fpages%2f1/715,2520,192,50/full/0/default.jpg
Willmar	I-pers	O
.	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2ffm9jmr%2fpages%2f1/366,928,356,50/full/0/default.jpg
Bekanntmachung	O	O
,	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2ffm9jmr%2fpages%2f1/108,981,882,67/full/0/default.jpg
betreffend	O	O
den	O	O
Dienstantritt	O	O
der	O	O
neuen	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2ffm9jmr%2fpages%2f1/153,1038,837,66/full/0/default.jpg
General	O	O
'	O	O
Admimstratoren	O	O
und	O	O
die	O	O
neve	O	O
Verthei	O	O
-	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2ffm9jmr%2fpages%2f1/154,1099,836,66/full/0/default.jpg
Ittrtg	O	O
der	O	O
verschiedenen	O	O
Dienstzweige	O	O
unter	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2ffm9jmr%2fpages%2f1/153,1157,168,64/full/0/default.jpg
dieselben	O	O
»	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2ffm9jmr%2fpages%2f1/353,1213,597,57/full/0/default.jpg
Luxemburg	B-loc	O
,	O	O
de	O	O
«	B-time	O
6	I-time	O
.	I-time	O
Dezembet	I-time	O
1848	I-time	O
.	O	O

# language = de
# newspaper = luxwort
# date = 1858-02-07
# document_id = luxwort-1858-02-07-a-i0009
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/447,2545,175,61/full/0/default.jpg
Belgien	B-loc	O
.	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/121,2600,856,60/full/0/default.jpg
Brüssel	B-loc	O
31	O	O
.	O	O
Jan	O	O
.	O	O
Als	O	O
Verfasser	O	O
deS	O	O
im	O	O
„	O	O
Dra	B-loc	O
»	I-loc	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/80,2658,901,58/full/0/default.jpg
pcau	O	O
""""	O	O
erschienenen	O	O
und	O	O
angeklagten	O	O
Artikels	O	O
wird	O	O
jetzt	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/80,2715,899,48/full/0/default.jpg
der	O	O
frühere	B-pers	O
Rédacteur	I-pers	O
des	I-pers	O
Blattes	I-pers	O
,	I-pers	O
Louis	I-pers	O
Labarre	I-pers	O
,	I-pers	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/85,2768,896,48/full/0/default.jpg
genannt	O	O
.	O	O
Der	O	O
jetzige	B-pers	O
nominelle	I-pers	O
Herausgeber	I-pers	O
,	I-pers	O
Brismee	I-pers	O
,	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/85,2819,898,60/full/0/default.jpg
soll	O	O
diesmal	O	O
seine	O	O
verantwortliche	O	O
Haut	O	O
nicht	O	O
zu	O	O
Markte	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/82,2878,901,53/full/0/default.jpg
tragen	O	O
wollen	O	O
,	O	O
da	O	O
ihm	O	O
noch	O	O
das	O	O
Jahr	O	O
Gefängnis	O	O
)	O	O
,	O	O
was	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/87,2933,897,44/full/0/default.jpg
cc	O	O
vor	O	O
Kurzem	O	O
abgesessen	O	O
,	O	O
in	O	O
den	O	O
Gliedern	O	O
liege	O	O
.	O	O
Gro	O	O
»	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/88,2978,901,57/full/0/default.jpg
Bes	O	O
Aufsehen	O	O
macht	O	O
ein	O	O
neuer	O	O
Artikel	O	O
in	O	O
Bezug	O	O
auf	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/89,3034,897,48/full/0/default.jpg
das	O	O
Attentat	O	O
,	O	O
der	O	O
vor	O	O
einigen	O	O
Tagen	O	O
in	O	O
einem	O	O
kleinen	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/92,3082,895,60/full/0/default.jpg
Blatte	O	O
,	O	O
der	O	O
„	O	O
Proletarier	B-prod	O
""""	O	O
betitelt	O	O
,	O	O
erschienen	O	O
ist	O	O
.	O	O
Dieses	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/92,3140,897,62/full/0/default.jpg
giftige	O	O
Blatt	O	O
steht	O	O
mit	O	O
dem	O	O
socialen	O	O
Handwerkervereine	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/90,3196,900,50/full/0/default.jpg
in	O	O
London	B-loc	O
in	O	O
Verbindung	O	O
und	O	O
wird	O	O
von	O	O
einem	O	O
rabiaten	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/93,3245,898,61/full/0/default.jpg
Schneider	I-pers	O
,	O	O
Namens	B-pers	O
Coulon	I-pers	O
,	O	O
redigirt	O	O
.	O	O
Das	O	O
Attentat	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/94,3300,884,55/full/0/default.jpg
wird	O	O
in	O	O
diesem	O	O
Artikel	O	O
mit	O	O
perfider	O	O
Frechheit	O	O
verherr	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/93,3354,898,58/full/0/default.jpg
licht	O	O
,	O	O
und	O	O
zugleich	O	O
werden	O	O
Orsini	B-pers	O
und	O	O
Pierri	B-pers	O
als	O	O
Helden	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/95,3407,896,61/full/0/default.jpg
ausgerufen	O	O
und	O	O
für	O	O
ihre	O	O
That	O	O
mit	O	O
dem	O	O
Beifalle	O	O
des	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/96,3459,895,61/full/0/default.jpg
Wahnwitzes	O	O
überschüttet	O	O
.	O	O
Mr	B-pers	O
.	I-pers	O
Coulon	I-pers	O
,	O	O
der	O	O
kühne	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/98,3513,893,58/full/0/default.jpg
Schneider	I-pers	O
,	O	O
wird	O	O
mit	O	O
den	O	O
Rédacteur	O	O
?	O	O
«	O	O
des	O	O
„	O	O
Drapeau	O	O
""""	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/96,3569,895,51/full/0/default.jpg
und	O	O
„	O	O
Crocodile	O	O
""""	O	O
zusammen	O	O
demnächst	O	O
vor	O	O
Gericht	O	O
zu	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fhn41zt%2fpages%2f4/101,3620,850,58/full/0/default.jpg
erscheinen	O	O
haben	O	O
.	O	O
sM	O	O
.	O	O
I	O	O
.	O	O
)	O	O

# language = de
# newspaper = luxwort
# date = 1858-03-14
# document_id = luxwort-1858-03-14-a-i0006
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/2456,2795,330,54/full/0/default.jpg
ïuiemburg	B-loc	O
,	O	O
I	O	O
!	O	O
.	O	O
März	O	O
,	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1983,2840,838,51/full/0/default.jpg
Man	O	O
theilt	O	O
uns	O	O
aus	O	O
Trier	B-loc	O
mit	O	O
,	O	O
daß	O	O
die	O	O
Srercitien	O	O
,	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1941,2896,881,57/full/0/default.jpg
welche	O	O
bort	O	O
wahrend	O	O
der	O	O
Fastenzeit	O	O
vom	O	O
hochw	O	O
.	O	O
l	O	O
^	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1938,2948,885,58/full/0/default.jpg
Zobel	I-pers	O
in	O	O
der	O	O
dasigcn	O	O
Orbcnskicchc	O	O
j	O	O
:	O	O
un	O	O
heil	O	O
.	O	O
Joseph	B-pers	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1938,3004,883,58/full/0/default.jpg
gehalten	O	O
würben	O	O
,	O	O
»	O	O
on	O	O
sehr	O	O
gesegneter	O	O
Wirkung	O	O
sind	O	O
.	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1937,3055,883,57/full/0/default.jpg
Zu	O	O
den	O	O
bisher	O	O
insbesondcrs	O	O
für	O	O
die	O	O
Männer	O	O
und	O	O
die	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1937,3109,882,61/full/0/default.jpg
Jünglinge	O	O
berechneten	O	O
Vorträgen	O	O
strömten	O	O
die	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1937,3165,879,58/full/0/default.jpg
ewohncr	O	O
in	O	O
Massen	O	O
herbei	O	O
,	O	O
und	O	O
die	O	O
Jünglinge	O	O
traten	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1937,3228,879,42/full/0/default.jpg
am	O	O
vorigen	O	O
Sonntage	O	O
in	O	O
der	O	O
Anzahl	O	O
von	O	O
950	O	O
bis	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1937,3272,879,51/full/0/default.jpg
1000	O	O
mit	O	O
solcher	O	O
Erbauung	O	O
juin	O	O
Tische	O	O
des	O	O
Herrn	O	O
,	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1934,3327,882,57/full/0/default.jpg
daß	O	O
die	O	O
tiefste	O	O
Erschütterung	O	O
allgemein	O	O
war	O	O
,	O	O
um	O	O
so	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1933,3380,883,58/full/0/default.jpg
mehr	O	O
,	O	O
als	O	O
die	O	O
Feierlichkeit	O	O
durch	O	O
den	O	O
bekanntlich	O	O
aus	O	O
»	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1933,3434,883,60/full/0/default.jpg
gezeichneten	O	O
Kirchengesang	O	O
wesentlich	O	O
gehoben	O	O
wurde	O	O
.	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1933,3487,883,51/full/0/default.jpg
Den	O	O
Einwohner	O	O
der	O	O
guten	O	O
altkatholischen	O	O
Stadt	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1933,3541,882,57/full/0/default.jpg
Trier	B-loc	O
,	O	O
wo	O	O
der	O	O
Glaube	O	O
uud	O	O
der	O	O
Kultus	O	O
auf	O	O
einem	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1933,3595,882,57/full/0/default.jpg
Boden	O	O
,	O	O
den	O	O
die	O	O
he.l	O	O
.	O	O
Märtyrer	O	O
getränkt	O	O
,	O	O
»	O	O
on	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1931,3656,885,41/full/0/default.jpg
feinen	O	O
systematischen	O	O
Angriffen	O	O
gestört	O	O
,	O	O
in	O	O
imposanter	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1929,3698,886,63/full/0/default.jpg
Ehrwürbigkeit	O	O
unter	O	O
dem	O	O
Hirtenstabe	O	O
des	O	O
hochwür	O	O
»	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1929,3755,886,60/full/0/default.jpg
digstcn	O	O
Bischofs	O	O
so	O	O
segensreich	O	O
gepflegt	O	O
werden	O	O
,	O	O
sind	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1927,3809,885,51/full/0/default.jpg
die	O	O
Vorträge	O	O
des	O	O
P	B-pers	O
.	I-pers	O
Zobel	I-pers	O
und	O	O
ihre	O	O
allgemeine	O	O
er	O	O
»	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1927,3862,883,58/full/0/default.jpg
schütternde	O	O
Wirkung	O	O
unvergeßlich	O	O
,	O	O
und	O	O
besonders	O	O
der	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1926,3916,883,60/full/0/default.jpg
vorige	O	O
Sonntag	O	O
,	O	O
wo	O	O
der	O	O
frohe	O	O
Dank	O	O
»	O	O
und	O	O
Lobge	O	O
»	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1925,3970,885,60/full/0/default.jpg
sang	O	O
wie	O	O
aus	O	O
einer	O	O
Kehle	O	O
aus	O	O
tausend	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1924,4032,885,51/full/0/default.jpg
Männerbcrjen	O	O
quoll	O	O
,	O	O
und	O	O
wo	O	O
die	O	O
Abschiedswortc	O	O
des	O	O
Redners	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1922,4077,886,51/full/0/default.jpg
die	O	O
Menge	O	O
zum	O	O
Danke	O	O
für	O	O
Se	O	O
.	O	O
Majestät	O	O
der	O	O
König	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1924,4133,552,50/full/0/default.jpg
und	O	O
seine	O	O
Regierung	O	O
aufforderte	O	O
.	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1966,4185,842,53/full/0/default.jpg
Vor	O	O
Kurzem	O	O
waren	O	O
die	O	O
wissenschaftlichen	O	O
Vorträge	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/1926,4239,881,54/full/0/default.jpg
eines	O	O
ehrwürdigen	O	O
Paters	O	O
der	O	O
Gesellschaft	O	O
Jesu	O	O
sehr	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/2183,2624,601,51/full/0/default.jpg
Der	O	O
General	B-pers	O
-	I-pers	O
Direktor	I-pers	O
des	I-pers	O
Innern	I-pers	O
,	I-pers	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f3/2306,2677,316,60/full/0/default.jpg
Würth	B-pers	O
-	I-pers	O
Paquet	I-pers	O
.	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f4/48,82,889,56/full/0/default.jpg
besucht	O	O
.	O	O
Hat	O	O
aber	O	O
der	O	O
Sohn	O	O
des	O	O
heil	B-pers	O
.	I-pers	O
Ignatius	I-pers	O
in	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f4/48,122,891,57/full/0/default.jpg
feinen	O	O
Vorträgen	O	O
die	O	O
Zuhörer	O	O
überzeugt	O	O
,	O	O
so	O	O
hat	O	O
der	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f4/48,164,891,58/full/0/default.jpg
Bllpcnfob	I-pers	O
,	I-pers	O
n	I-pers	O
deo	I-pers	O
hl	I-pers	O
.	I-pers	O
l	I-pers	O
'	I-pers	O
iguori	I-pers	O
,	O	O
wie	O	O
ihn	O	O
Wolfgang	B-pers	O
Men	I-pers	O
»	I-pers	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f4/47,207,894,55/full/0/default.jpg
je	O	O
!	O	O
nennt	O	O
,	O	O
überzeugt	O	O
und	O	O
begeistert	O	O
.	O	O
Ei	O	O
»	O	O
Verein	O	O
un	O	O
»	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f4/49,254,892,43/full/0/default.jpg
ter	O	O
dem	O	O
Schütze	O	O
der	O	O
HI	O	O
.	O	O
Familie	O	O
für	O	O
die	O	O
Jünglinge	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f4/51,289,890,55/full/0/default.jpg
ist	O	O
am	O	O
vorigen	O	O
Sonntage	O	O
unter	O	O
großer	O	O
2	O	O
:	O	O
^	O	O
eiliiab	O	O
,	O	O
ine	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fdpr5wz%2fpages%2f4/54,333,306,56/full/0/default.jpg
gegründet	O	O
worden	O	O
.	O	O

# language = de
# newspaper = luxwort
# date = 1858-08-29
# document_id = luxwort-1858-08-29-a-i0005
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fc3gctm%2fpages%2f4/1358,1536,201,60/full/0/default.jpg
England	B-loc	O
.	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fc3gctm%2fpages%2f4/1058,1591,835,53/full/0/default.jpg
l	O	O
'	O	O
ont	O	O
»	O	O
on	O	O
,	O	O
22	O	O
.	O	O
August	O	O
.	O	O
Beinahe	O	O
während	O	O
des	O	O
gan	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fc3gctm%2fpages%2f4/1016,1655,889,49/full/0/default.jpg
jen	O	O
gestrigen	O	O
Tages	O	O
mürben	O	O
zwischen	O	O
den	O	O
beiden	O	O
Ufern	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fc3gctm%2fpages%2f4/1016,1703,892,49/full/0/default.jpg
des	O	O
atlantischen	B-loc	O
Meeres	I-loc	O
durch	O	O
den	O	O
Telegraphen	O	O
©	O	O
ig	O	O
«	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fc3gctm%2fpages%2f4/1019,1755,890,50/full/0/default.jpg
nale	O	O
ausgetauscht	O	O
.	O	O
Die	O	O
Votschaften	O	O
belogen	O	O
[	O	O
ta	O	O
)	O	O
jedoch	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fc3gctm%2fpages%2f4/1018,1808,892,58/full/0/default.jpg
ausschließlich	O	O
auf	O	O
Dinge	O	O
,	O	O
welche	O	O
mit	O	O
der	O	O
Thäligkcit	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fc3gctm%2fpages%2f4/1019,1866,891,48/full/0/default.jpg
der	O	O
Linie	O	O
und	O	O
der	O	O
Herrichtung	O	O
der	O	O
Instrumente	O	O
zusam	O	O
»	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fc3gctm%2fpages%2f4/1019,1915,892,60/full/0/default.jpg
mcnhingen	O	O
.	O	O
Die	O	O
Linie	O	O
arbeitet	O	O
rüstig	O	O
fort	O	O
,	O	O
und	O	O
die	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fc3gctm%2fpages%2f4/1019,1968,891,61/full/0/default.jpg
Schnelligkeit	O	O
,	O	O
mit	O	O
welcher	O	O
die	O	O
Signale	O	O
befördert	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fc3gctm%2fpages%2f4/1016,2025,894,56/full/0/default.jpg
werden	O	O
,	O	O
ist	O	O
in	O	O
stetigem	O	O
Zunehmen	O	O
begriffen	O	O
.	O	O
Jetzt	O	O
,	O	O
wo	O	O
der	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fc3gctm%2fpages%2f4/1018,2076,891,58/full/0/default.jpg
atlantische	O	O
Telegraph	O	O
glücklich	O	O
vollendet	O	O
ist	O	O
,	O	O
wird	O	O
man	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fc3gctm%2fpages%2f4/1019,2130,891,53/full/0/default.jpg
bald	O	O
daran	O	O
denken	O	O
,	O	O
die	O	O
verschiedenen	O	O
britischen	O	O
Colo	O	O
«	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fc3gctm%2fpages%2f4/1020,2186,890,51/full/0/default.jpg
nien	O	O
mit	O	O
dem	O	O
Mutterlande	O	O
und	O	O
mit	O	O
einander	O	O
durch	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fc3gctm%2fpages%2f4/1021,2239,891,50/full/0/default.jpg
den	O	O
elektrischen	O	O
Draht	O	O
zu	O	O
verbinden	O	O
.	O	O
Dem	O	O
Observer	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fc3gctm%2fpages%2f4/1024,2291,887,57/full/0/default.jpg
erscheint	O	O
dies	O	O
als	O	O
gar	O	O
kein	O	O
besonders	O	O
gewaltiges	O	O
Un	O	O
«	O	O
# segment_iiif_link = https://iiif.eluxemburgensia.lu/iiif/2/ark:%2f70795%2fc3gctm%2fpages%2f4/1022,2345,890,58/full/0/default.jpg
ternebmen	O	O
;	O	O
er	O	O
meint	O	O
,	O	O
das	O	O
dazu	O	O
erforderliche	O	O
Kabeltau	O	O
