TOKEN	NE-COARSE-LIT	NE-COARSE-METO
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2255,2980,985,60/full/0/default.jpg
propose	O	O
un	O	O
service	O	O
de	O	O
trois	O	O
ans	O	O
dans	O	O
les	O	O
troupes	O	O
de	O	O
ligne	O	O
,	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2255,3022,985,60/full/0/default.jpg
de	O	O
sept	O	O
ans	O	O
dans	O	O
la	O	O
réserve	O	O
,	O	O
et	O	O
un	O	O
effectif	O	O
de	O	O
huit	O	O
.	O	O
cent	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2255,3068,985,60/full/0/default.jpg
mille	O	O
hommes	O	O
pour	O	O
l	O	O
'	O	O
ensemble	O	O
des	O	O
forces	O	O
de	O	O
terre	O	O
et	O	O
de	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2255,3112,988,58/full/0/default.jpg
mer	O	O
.	O	O
Le	O	O
projet	O	O
fait	O	O
ressortir	O	O
l	O	O
'	O	O
union	O	O
intime	O	O
des	O	O
deux	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2255,3155,903,60/full/0/default.jpg
parties	O	O
transleilhanienne	O	O
et	O	O
cisleithanienne	O	O
de	O	O
l	O	O
'	O	O
empiije	O	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2300,3202,943,60/full/0/default.jpg
Le	O	O
comte	O	O
de	O	O
Taaffe	B-pers	O
a	O	O
recommandé	O	O
l	O	O
'	O	O
examen	O	O
d	O	O
'	O	O
urgence	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2255,3248,988,58/full/0/default.jpg
pour	O	O
le	O	O
projet	O	O
,	O	O
en	O	O
présence	O	O
de	O	O
la	O	O
situation	O	O
générale	O	O
de	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2255,3290,153,60/full/0/default.jpg
l	O	O
'	O	O
Europe	B-loc	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2298,3335,942,60/full/0/default.jpg
—	O	O
La	O	O
Chambre	O	O
des	O	O
députés	O	O
de	O	O
Peslh	B-loc	O
a	O	O
adopté	O	O
,	O	O
à	O	O
une	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2255,3380,985,60/full/0/default.jpg
grande	O	O
majorité	O	O
,	O	O
le	O	O
maintien	O	O
provisoire	O	O
de	O	O
la	O	O
juridiction	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2252,3422,983,60/full/0/default.jpg
spirituelle	O	O
en	O	O
matière	O	O
de	O	O
mariage	O	O
.	O	O
M	B-pers	O
.	I-pers	O
Deak	I-pers	O
a	O	O
parlé	O	O
en	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2255,3468,989,60/full/0/default.jpg
faveur	O	O
de	O	O
ce	O	O
maintien	O	O
.	O	O
M	B-pers	O
.	I-pers	O
Tisza	I-pers	O
a	O	O
soutenu	O	O
le	O	O
projet	O	O
de	O	O
loi	O	O
sur	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2255,3512,285,58/full/0/default.jpg
le	O	O
mariage	O	O
civil	O	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2300,3558,772,60/full/0/default.jpg
—	O	O
On	O	O
lit	O	O
dans	O	O
la	O	O
Presse	O	O
,	O	O
de	O	O
Vienne	B-loc	O
,	O	O
du	O	O
19	O	O
:	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2302,3602,938,60/full/0/default.jpg
«	O	O
L	O	O
'	O	O
agitation	O	O
des	O	O
Tchèques	O	O
se	O	O
trouve	O	O
encore	O	O
une	O	O
fois	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2255,3648,982,60/full/0/default.jpg
déçue	O	O
dans	O	O
une	O	O
de	O	O
ses	O	O
espérances	O	O
.	O	O
Elle	O	O
désirait	O	O
beaucoup	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2255,3692,977,58/full/0/default.jpg
imprimer	O	O
à	O	O
ses	O	O
menées	O	O
le	O	O
cachet	O	O
d	O	O
'	O	O
une	O	O
affaire	O	O
européenne	O	O
,	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2255,3735,980,60/full/0/default.jpg
et	O	O
c	O	O
'	O	O
est	O	O
pour	O	O
cela	O	O
qu	O	O
'	O	O
on	O	O
avait	O	O
annoncé	O	O
que	O	O
le	O	O
ministre	O	O
des	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2255,3780,982,60/full/0/default.jpg
affaires	O	O
étrangères	O	O
avait	O	O
envoyé	O	O
aux	O	O
puissances	O	O
une	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2255,3822,972,60/full/0/default.jpg
che	O	O
-	O	O
circulaire	O	O
destinée	O	O
à	O	O
expliquer	O	O
les	O	O
mesures	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2255,3868,975,60/full/0/default.jpg
exceptionnelles	O	O
prises	O	O
en	O	O
Bohême	B-loc	O
.	O	O
Il	O	O
nous	O	O
était	O	O
difficile	O	O
de	O	O
croire	O	O
que	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2255,3912,980,58/full/0/default.jpg
le	O	O
gouvernement	O	O
attachât	O	O
assez	O	O
d	O	O
'	O	O
importance	O	O
à	O	O
ce	O	O
fait	O	O
pour	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2252,3955,985,60/full/0/default.jpg
en	O	O
faire	O	O
l	O	O
'	O	O
objet	O	O
d	O	O
'	O	O
une	O	O
communication	O	O
diplomatique	O	O
,	O	O
et	O	O
nous	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2252,4000,985,60/full/0/default.jpg
apprenons	O	O
,	O	O
en	O	O
effet	O	O
,	O	O
qu	O	O
'	O	O
il	O	O
n	O	O
'	O	O
a	O	O
envoyé	O	O
à	O	O
ses	O	O
agents	O	O
qu	O	O
'	O	O
une	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2252,4042,984,60/full/0/default.jpg
instruction	O	O
destinée	O	O
à	O	O
les	O	O
mettre	O	O
à	O	O
même	O	O
d	O	O
'	O	O
éclairer	O	O
le	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2255,4088,985,60/full/0/default.jpg
public	O	O
et	O	O
qui	O	O
ne	O	O
doit	O	O
pas	O	O
être	O	O
communiquée	O	O
aux	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2252,4132,988,58/full/0/default.jpg
gouvernements	O	O
étrangers	O	O
.	O	O
Celte	O	O
instruction	O	O
ne	O	O
peut	O	O
naturellement	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2252,4175,988,60/full/0/default.jpg
que	O	O
reproduire	O	O
les	O	O
arguments	O	O
donnés	O	O
dans	O	O
l	O	O
'	O	O
exposé	O	O
Jes	O	O
mo	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2252,4220,718,60/full/0/default.jpg
tifs	O	O
présenté	O	O
à	O	O
la	O	O
Chambre	O	O
des	O	O
députés	O	O
.	O	O
»	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2295,4278,945,58/full/0/default.jpg
Espagne	B-loc	O
.	O	O
—	O	O
Une	O	O
dépêche	O	O
sous	O	O
-	O	O
marine	O	O
a	O	O
annoncé	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2252,4320,991,60/full/0/default.jpg
le	O	O
départ	O	O
de	O	O
la	O	O
Havane	B-loc	O
d	O	O
'	O	O
une	O	O
commission	O	O
de	O	O
cinq	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2250,4365,993,60/full/0/default.jpg
personnes	O	O
choisies	O	O
parmi	O	O
les	O	O
plus	O	O
grands	O	O
propriétaires	O	O
de	O	O
l	O	O
'	O	O
île	O	O
de	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2250,4408,992,60/full/0/default.jpg
Cuba	B-loc	O
,	O	O
pour	O	O
s	O	O
'	O	O
entendre	O	O
avec	O	O
les	O	O
membresdu	O	O
gouvernement	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2250,4452,993,60/full/0/default.jpg
provisoire	O	O
d	O	O
'	O	O
Espagne	B-loc	O
,	O	O
sur	O	O
la	O	O
ligne	O	O
de	O	O
conduite	O	O
à	O	O
suivre	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1868-10-24-a-p0002/2250,4498,470,58/full/0/default.jpg
dans	O	O
les	O	O
intérêts	O	O
communs	O	O
.	O	O

# language = fr
# newspaper = GDL
# date = 1878-12-20
# document_id = GDL-1878-12-20-a-i0026
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2722,905,265,60/full/0/default.jpg
LAUSANNE	B-loc	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2598,1005,509,50/full/0/default.jpg
LA	O	O
NEIGE	O	O
SUR	O	O
NOS	O	O
VOIES	O	O
FERRÉES	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2518,1052,704,60/full/0/default.jpg
La	O	O
neige	O	O
continue	O	O
à	O	O
tomber	O	O
.	O	O
Depuis	O	O
l	O	O
'	O	O
hiver	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2478,1092,745,60/full/0/default.jpg
de	B-time	O
1829	I-time	O
,	O	O
nous	O	O
disent	O	O
les	O	O
vieillards	O	O
,	O	O
on	O	O
n	O	O
'	O	O
en	O	O
a	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2475,1132,747,60/full/0/default.jpg
pas	O	O
vu	O	O
des	O	O
masses	O	O
aussi	O	O
considérables	O	O
prendre	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2475,1172,748,60/full/0/default.jpg
pied	O	O
dans	O	O
nos	O	O
rues	O	O
.	O	O
Dans	O	O
les	O	O
campagnes	O	O
aux	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2475,1212,745,60/full/0/default.jpg
environs	O	O
de	O	O
Lausanne	B-loc	O
on	O	O
en	O	O
compte	O	O
près	O	O
d	O	O
'	O	O
un	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2475,1252,103,60/full/0/default.jpg
mètre	O	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2515,1292,707,60/full/0/default.jpg
Aujourd	O	O
'	O	O
hui	O	O
la	O	O
température	O	O
s	O	O
'	O	O
est	O	O
beaucoup	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2472,1332,748,60/full/0/default.jpg
radoucie	O	O
.	O	O
La	O	O
neige	O	O
est	O	O
humide	O	O
et	O	O
entremêlée	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2475,1372,140,60/full/0/default.jpg
de	O	O
pluie	O	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2512,1412,708,60/full/0/default.jpg
Pendant	O	O
la	O	O
journée	O	O
d	O	O
'	O	O
hier	O	O
l	O	O
'	O	O
amoncellement	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2475,1452,747,60/full/0/default.jpg
des	O	O
neiges	O	O
chassées	O	O
par	O	O
le	O	O
vent	O	O
a	O	O
jeté	O	O
la	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2472,1492,748,60/full/0/default.jpg
perturbation	O	O
dans	O	O
la	O	O
marche	O	O
des	O	O
trains	O	O
sur	O	O
notre	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2472,1532,113,60/full/0/default.jpg
réseau	O	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2512,1572,708,60/full/0/default.jpg
Le	O	O
train	O	O
mixte	O	O
qui	O	O
part	O	O
de	O	O
Lausanne	B-loc	O
pour	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2472,1612,748,60/full/0/default.jpg
Berne	B-loc	O
à	O	O
4	O	O
Ji	O	O
.	O	O
20	O	O
minutes	O	O
est	O	O
venu	O	O
butter	O	O
hier	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2472,1652,751,60/full/0/default.jpg
à	O	O
la	O	O
sortie	O	O
du	O	O
tunnel	O	O
de	O	O
la	O	O
Cornallaz	O	O
contre	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2472,1692,748,60/full/0/default.jpg
un	O	O
amas	O	O
de	O	O
neige	O	O
accumulé	O	O
par	O	O
le	O	O
vent	O	O
dans	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2475,1732,745,60/full/0/default.jpg
la	O	O
tranchée	O	O
qui	O	O
précède	O	O
la	O	O
gare	O	O
de	O	O
Chexbi	O	O
'	O	O
es	O	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2475,1772,743,60/full/0/default.jpg
Ce	O	O
n	O	O
'	O	O
est	O	O
qu	O	O
'	O	O
après	O	O
quatre	O	O
heures	O	O
de	O	O
travail	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2475,1812,685,60/full/0/default.jpg
pénible	O	O
que	O	O
cet	O	O
obstacle	O	O
a	O	O
pu	O	O
être	O	O
franchi	O	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2515,1852,705,60/full/0/default.jpg
Le	O	O
train	O	O
parti	O	O
de	O	O
Berne	B-loc	O
à	O	O
2	O	O
h	O	O
.	O	O
22	O	O
m	O	O
.	O	O
a	O	O
été	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2475,1892,745,60/full/0/default.jpg
forcément	O	O
arrêté	O	O
à	O	O
la	O	O
gare	O	O
de	O	O
Chexbres	O	O
et	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2475,1932,745,60/full/0/default.jpg
n	O	O
'	O	O
est	O	O
arrivé	O	O
à	O	O
Lausanne	B-loc	O
qu	O	O
'	O	O
à	O	O
9	O	O
h	O	O
.	O	O
3	O	O
/	O	O
4	O	O
du	O	O
soir	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2475,1972,347,60/full/0/default.jpg
au	O	O
lieu	O	O
de	O	O
6	O	O
h	O	O
.	O	O
17	O	O
m	O	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2515,2012,705,60/full/0/default.jpg
Le	O	O
dernier	O	O
train	O	O
à	O	O
destination	O	O
de	O	O
Berne	B-loc	O
est	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2475,2052,685,60/full/0/default.jpg
parti	O	O
à	O	O
9	O	O
h	O	O
.	O	O
30	O	O
m	O	O
.	O	O
au	O	O
lieu	O	O
de	O	O
6	O	O
h	O	O
.	O	O
25	O	O
min	O	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2515,2092,705,60/full/0/default.jpg
Sur	O	O
la	O	O
ligne	O	O
de	O	O
la	O	O
Broyé	O	O
le	O	O
train	O	O
qui	O	O
part	O	O
de	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2475,2132,748,60/full/0/default.jpg
Moudon	B-loc	O
à	O	O
2	O	O
h	O	O
.	O	O
30	O	O
m	O	O
.	O	O
a	O	O
été	O	O
arrêté	O	O
entre	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2478,2172,742,60/full/0/default.jpg
Chàtillens	O	O
et	O	O
Palézieux	B-pers	O
.	O	O
Il	O	O
a	O	O
fallu	O	O
également	O	O
lui	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2478,2212,744,60/full/0/default.jpg
frayer	O	O
un	O	O
passage	O	O
à	O	O
travers	O	O
les	O	O
neiges	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2480,2252,742,60/full/0/default.jpg
amoncelées	O	O
au	O	O
moyen	O	O
de	O	O
la	O	O
pelle	O	O
et	O	O
ce	O	O
n	O	O
'	O	O
est	O	O
qu	O	O
'	O	O
à	O	O
8	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2478,2292,745,60/full/0/default.jpg
heures	O	O
du	O	O
soir	O	O
qu	O	O
'	O	O
il	O	O
a	O	O
pu	O	O
déposer	O	O
à	O	O
Palézieux	B-pers	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2480,2332,740,60/full/0/default.jpg
ses	O	O
infortunés	O	O
voyageurs	O	O
qui	O	O
ont	O	O
pu	O	O
prendre	O	O
à	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2480,2372,740,60/full/0/default.jpg
cette	O	O
station	O	O
le	O	O
dernier	O	O
train	O	O
de	O	O
Berne	B-loc	O
arrivé	O	O
à	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2478,2412,744,60/full/0/default.jpg
Lausanne	B-loc	O
avec	O	O
une	O	O
heure	O	O
et	O	O
quart	O	O
de	O	O
retard	O	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2520,2452,702,60/full/0/default.jpg
Chose	O	O
singulière	O	O
,	O	O
dans	O	O
la	O	O
vallée	B-loc	O
du	I-loc	O
Rhône	I-loc	O
,	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2480,2492,742,60/full/0/default.jpg
la	O	O
circulation	O	O
a	O	O
été	O	O
plus	O	O
difficile	O	O
encore	O	O
.	O	O
Dès	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2480,2532,743,60/full/0/default.jpg
le	O	O
matin	O	O
un	O	O
fôhn	O	O
violent	O	O
chassait	O	O
devant	O	O
lui	O	O
de	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2480,2572,745,60/full/0/default.jpg
vrais	O	O
tourbillons	O	O
d	O	O
'	O	O
une	O	O
neige	O	O
sèche	O	O
et	O	O
grenue	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2480,2612,743,60/full/0/default.jpg
qui	O	O
s	O	O
'	O	O
accumulait	O	O
dans	O	O
les	O	O
tranchées	O	O
et	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2480,2652,740,60/full/0/default.jpg
opposait	O	O
un	O	O
obstacle	O	O
infranchissable	O	O
à	O	O
la	O	O
marche	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2480,2692,745,60/full/0/default.jpg
des	O	O
convois	O	O
.	O	O
Le	O	O
chasse	O	O
-	O	O
neige	O	O
pénétrait	O	O
de	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2480,2732,745,60/full/0/default.jpg
quelques	O	O
mètres	O	O
dans	O	O
la	O	O
masse	O	O
blanche	O	O
sans	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2480,2772,746,60/full/0/default.jpg
pouvoir	O	O
la	O	O
franchir	O	O
.	O	O
Les	O	O
efforts	O	O
des	O	O
escouades	O	O
de	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2480,2812,745,60/full/0/default.jpg
pionniers	O	O
étaient	O	O
déjoués	O	O
par	O	O
la	O	O
violence	O	O
du	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2480,2852,744,60/full/0/default.jpg
vent	O	O
qui	O	O
comblait	O	O
à	O	O
mesure	O	O
les	O	O
tranchées	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2480,2892,747,60/full/0/default.jpg
ouvertes	O	O
à	O	O
la	O	O
pelle	O	O
.	O	O
On	O	O
dit	O	O
que	O	O
les	O	O
trains	O	O
ne	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2482,2932,745,60/full/0/default.jpg
circulaient	O	O
plus	O	O
hier	O	O
entre	O	O
le	O	O
Bouveret	O	O
et	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2482,2972,746,60/full/0/default.jpg
Saint	B-loc	O
-	I-loc	O
Maurice	I-loc	O
.	O	O
Un	O	O
convoi	O	O
est	O	O
resté	O	O
à	O	O
peu	O	O
près	O	O
toute	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2482,3012,745,60/full/0/default.jpg
la	O	O
journée	O	O
en	O	O
détresse	O	O
dans	O	O
les	O	O
environs	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2480,3052,748,60/full/0/default.jpg
d	O	O
'	O	O
Evionnaz	O	O
.	O	O
A	O	O
minuit	O	O
,	O	O
le	O	O
dernier	O	O
train	O	O
du	O	O
Valais	B-loc	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2482,3092,745,60/full/0/default.jpg
n	O	O
'	O	O
avait	O	O
pas	O	O
pu	O	O
franchir	O	O
la	O	O
station	O	O
de	O	O
St	B-loc	O
-	I-loc	O
Triphon	I-loc	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2482,3132,748,60/full/0/default.jpg
où	O	O
normalement	O	O
il	O	O
devait	O	O
arriver	O	O
à	O	O
8	O	O
h	O	O
.	O	O
21	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2482,3172,136,60/full/0/default.jpg
minutes	O	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2522,3215,706,60/full/0/default.jpg
Sur	O	O
la	O	O
ligne	O	O
de	O	O
Jougne	B-loc	O
,	O	O
le	O	O
service	O	O
des	O	O
trains	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2482,3255,748,60/full/0/default.jpg
s	O	O
'	O	O
accomplit	O	O
d	O	O
'	O	O
une	O	O
manière	O	O
relativement	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2482,3295,748,60/full/0/default.jpg
facile	O	O
.	O	O
Le	O	O
courrier	O	O
de	O	O
Paris	B-loc	O
est	O	O
arrivé	O	O
hier	O	O
et	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2482,3335,748,60/full/0/default.jpg
aujourd	O	O
'	O	O
hui	O	O
avec	O	O
quelques	O	O
minutes	O	O
seulement	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2485,3375,155,60/full/0/default.jpg
de	O	O
retard	O	O
.	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2525,3415,705,60/full/0/default.jpg
On	O	O
s	O	O
'	O	O
accorde	O	O
à	O	O
rendre	O	O
hommage	O	O
à	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2482,3455,748,60/full/0/default.jpg
l	O	O
'	O	O
énergie	O	O
et	O	O
à	O	O
l	O	O
'	O	O
activité	O	O
déployées	O	O
dans	O	O
ces	O	O
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/GDL-1878-12-20-a-p0003/2482,3495,748,60/full/0/default.jpg
circonstances	O	O
difficiles	O	O
par	O	O
les	O	O
agents	O	O
de	O	O
tout	O	O
rang	O	O
de	O	O
